x : 5.956583  y : 0.951622  deg : -6.221450
x : 5.947717  y : 1.074248  deg : -4.379372
x : 5.834012  y : 1.104771  deg : 3.225952
x : -nan  y : -nan  deg : -nan
x : 6.151181  y : 1.395639  deg : 10.201527
x : 6.026515  y : 1.088443  deg : -3.378196
x : -nan  y : -nan  deg : -nan
x : 5.849906  y : 1.087986  deg : 3.159781
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.962264  y : 1.094960  deg : -6.250971
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.946757  y : 1.062022  deg : -6.849872
x : 5.983122  y : 1.026852  deg : -6.731989
x : -nan  y : -nan  deg : -nan
x : 6.066137  y : 1.154103  deg : -2.578160
x : 6.101661  y : 1.095343  deg : -1.734974
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.044272  y : 1.015605  deg : -6.442741
x : 6.003404  y : 1.173669  deg : -4.948499
x : 6.020107  y : 1.278128  deg : -3.844425
x : 6.054519  y : 1.394811  deg : 7.361398
x : -nan  y : -nan  deg : -nan
x : 6.187875  y : 1.013724  deg : -5.223173
x : 6.114847  y : 1.091116  deg : 1.937981
x : 6.271399  y : 0.944432  deg : -3.400262
x : 6.345650  y : 1.305522  deg : 8.721453
x : 6.363716  y : 0.947252  deg : -4.566741
x : 6.658367  y : 1.312264  deg : 8.884038
x : 6.324668  y : 1.013193  deg : 1.835653
x : 6.398839  y : 0.962839  deg : -1.270100
x : -nan  y : -nan  deg : -nan
x : 6.133761  y : 1.102740  deg : 8.921646
x : -nan  y : -nan  deg : -nan
x : 6.146463  y : 1.098548  deg : 8.345766
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.062914  y : 1.149229  deg : 10.570310
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.285116  y : 1.373078  deg : 8.066354
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.346350  y : 1.084292  deg : -4.002708
x : 6.490903  y : 1.439431  deg : 7.603504
x : 6.289475  y : 1.161527  deg : -3.178342
x : 6.279121  y : 1.192793  deg : -2.727006
x : 6.279127  y : 1.230366  deg : -2.313491
x : 6.513885  y : 1.455367  deg : 6.098892
x : 6.163272  y : 1.196496  deg : -1.331342
x : 6.264360  y : 1.132049  deg : -5.613874
x : 6.265365  y : 1.114771  deg : -2.727023
x : 6.219424  y : 1.176498  deg : 2.545656
x : 6.127555  y : 1.264410  deg : 6.719932
x : 6.441372  y : 1.406129  deg : 9.694536
x : 6.211605  y : 1.128453  deg : 0.498622
x : -nan  y : -nan  deg : -nan
x : 6.092850  y : 1.163059  deg : 2.623432
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 6.286125  y : 1.514285  deg : 6.037957
x : 6.083538  y : 1.279463  deg : -2.977758
x : 6.098790  y : 1.246657  deg : -2.753562
x : -nan  y : -nan  deg : -nan
x : 6.112192  y : 1.139207  deg : -3.109090
x : 6.142362  y : 1.040437  deg : -4.502575
x : 6.131926  y : 1.085588  deg : -3.912023
x : 6.143601  y : 1.034037  deg : -3.368340
x : 6.136475  y : 1.042320  deg : -4.469477
x : 3.276538  y : 1.825853  deg : 20.366002
x : 6.431377  y : 1.430124  deg : 8.394375
x : 6.115853  y : 1.036788  deg : -2.572637
x : 6.416245  y : 1.440672  deg : 8.208601
x : 6.080015  y : 1.066090  deg : -4.791644
x : 6.375926  y : 1.454482  deg : 7.403143
x : 6.042342  y : 1.034703  deg : -5.108307
x : 6.038047  y : 1.029794  deg : -6.194183
x : 6.009986  y : 1.074992  deg : -3.627606
x : 5.983621  y : 1.057905  deg : -3.934012
x : 5.977593  y : 1.102860  deg : -3.104537
x : 5.791048  y : 1.191014  deg : 4.667520
x : -nan  y : -nan  deg : -nan
x : 5.943658  y : 1.006100  deg : -4.320974
x : 6.324848  y : 1.476083  deg : 7.364662
x : 5.934701  y : 1.021196  deg : -5.810298
x : 5.851722  y : 1.205518  deg : -0.549205
x : 6.151247  y : 1.512140  deg : 7.469426
x : 5.907126  y : 0.944885  deg : -4.798083
x : 5.859677  y : 1.185080  deg : -1.472960
x : 5.913541  y : 0.994877  deg : -6.243001
x : 6.169565  y : 1.525430  deg : 6.693189
x : 6.175927  y : 1.494792  deg : 8.666060
x : 5.865467  y : 0.968186  deg : -3.648194
x : -nan  y : -nan  deg : -nan
x : 5.771328  y : 1.062647  deg : -1.242143
x : 5.744160  y : 0.983388  deg : -2.303831
x : -nan  y : -nan  deg : -nan
x : 6.085674  y : 1.447538  deg : 11.904866
x : 5.725725  y : 1.286866  deg : 4.997263
x : -nan  y : -nan  deg : -nan
x : 5.570330  y : 1.067290  deg : -3.214623
x : 5.278653  y : 1.207778  deg : 5.317574
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.369130  y : 1.104730  deg : -2.528054
x : 5.387610  y : 0.976068  deg : -6.237215
x : 5.200400  y : 1.481702  deg : -0.390247
x : 5.304674  y : 1.073789  deg : -2.471815
x : 5.642104  y : 1.640396  deg : 5.673535
x : 4.934547  y : 1.240484  deg : 2.718501
x : 5.218588  y : 1.263563  deg : -9.431737
x : 5.170657  y : 1.022334  deg : -3.866448
x : 5.238609  y : 1.227461  deg : -5.715540
x : 5.203155  y : 1.252768  deg : -5.128653
x : 5.183523  y : 1.242458  deg : -6.304150
x : 5.357877  y : 1.665167  deg : 4.529307
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.078523  y : 1.203068  deg : -7.881923
x : -nan  y : -nan  deg : -nan
x : 4.940789  y : 1.034723  deg : -2.687179
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.166432  y : 1.558694  deg : 7.185610
x : 4.993634  y : 1.165052  deg : -4.932761
x : 5.036024  y : 1.110832  deg : -6.044870
x : -nan  y : -nan  deg : -nan
x : 4.949130  y : 1.004438  deg : -1.473096
x : 4.905639  y : 1.174542  deg : -0.535510
x : 4.982676  y : 1.214704  deg : -3.178565
x : 5.056212  y : 0.985530  deg : -3.759675
x : 5.115377  y : 1.100977  deg : -5.140402
x : 5.133976  y : 1.084380  deg : -5.724493
x : 4.974708  y : 1.060350  deg : 3.184691
x : -nan  y : -nan  deg : -nan
x : 5.069207  y : 1.374617  deg : -1.627776
x : 5.123843  y : 1.217431  deg : -3.192150
x : 5.202130  y : 1.025253  deg : -5.124888
x : -1.195555  y : 0.608392  deg : 34.464742
x : 5.222899  y : 1.065038  deg : -2.982174
x : 5.346649  y : 1.169666  deg : -9.039124
x : 5.240981  y : 0.954928  deg : -2.591325
x : 5.230369  y : 1.028448  deg : -1.371495
x : 5.709523  y : 1.648636  deg : 6.254475
x : -nan  y : -nan  deg : -nan
x : 5.794276  y : 1.630210  deg : 8.032566
x : -nan  y : -nan  deg : -nan
x : 5.481359  y : 1.366744  deg : -1.486542
x : 5.505133  y : 0.935084  deg : -4.296161
x : 5.555280  y : 0.806162  deg : -1.500309
x : 5.549299  y : 1.254299  deg : 0.896069
x : 5.459509  y : 1.221588  deg : 3.069555
x : 5.610733  y : 1.296398  deg : -0.483928
x : 5.617638  y : 1.324979  deg : 0.418863
x : 5.499193  y : 1.174665  deg : 3.839885
x : 5.521034  y : 1.247636  deg : 2.284397
x : 5.549222  y : 1.235367  deg : 1.748627
x : 5.781022  y : 1.053823  deg : -8.653684
x : 6.148923  y : 1.570558  deg : 6.936855
x : 5.564776  y : 1.187239  deg : 3.009479
x : 5.581871  y : 1.170652  deg : 3.167691
x : -nan  y : -nan  deg : -nan
x : 5.701420  y : 1.019521  deg : 1.330613
x : 5.979002  y : 1.587256  deg : 7.354528
x : 6.248258  y : 1.540065  deg : 6.179291
x : 5.934532  y : 0.963763  deg : -9.264116
x : 5.977383  y : 1.550870  deg : 8.270303
x : 6.108812  y : 1.539531  deg : 9.102500
x : 5.979880  y : 1.233710  deg : -0.662877
x : 5.960768  y : 1.291101  deg : -0.589164
x : 5.967055  y : 1.277847  deg : -0.902204
x : 6.188081  y : 1.533950  deg : 8.499125
x : 6.009006  y : 1.264774  deg : -0.675658
x : 6.057034  y : 1.277266  deg : 0.179894
x : 6.061778  y : 1.275700  deg : -0.352128
x : 6.048763  y : 1.279985  deg : -0.514331
x : 6.129600  y : 1.086345  deg : -4.898392
x : 6.147363  y : 1.062728  deg : -5.339867
x : 6.077836  y : 0.912505  deg : -0.395012
x : 5.961698  y : 1.186222  deg : 3.802053
x : 6.067779  y : 0.940375  deg : -1.451292
x : 6.125620  y : 0.892736  deg : -0.467674
x : 6.324997  y : 1.494729  deg : 8.755105
x : 6.204102  y : 1.113877  deg : -3.808590
x : 6.321145  y : 1.176507  deg : -9.521973
x : 6.197272  y : 1.173251  deg : -3.056859
x : 6.187261  y : 1.301849  deg : 1.815342
x : 6.236762  y : 1.056140  deg : -4.670678
x : 6.043271  y : 1.167230  deg : 1.933044
x : 5.988205  y : 1.031683  deg : -0.149523
x : 6.364237  y : 1.385596  deg : 9.483258
x : 6.137261  y : 1.419857  deg : 10.183843
x : 6.022796  y : 1.046607  deg : -0.643926
x : 6.026617  y : 0.970764  deg : -2.693909
x : 6.360725  y : 1.373843  deg : 9.034314
x : 6.017013  y : 1.066783  deg : 0.721183
x : 6.037916  y : 0.904562  deg : -1.250702
x : 6.052639  y : 0.994570  deg : -0.804640
x : -nan  y : -nan  deg : -nan
x : 6.027914  y : 0.957829  deg : -1.905532
x : 6.045718  y : 0.946582  deg : -1.343844
x : 6.066796  y : 0.915585  deg : -1.092706
x : 6.094983  y : 1.313475  deg : -0.085571
x : 6.055118  y : 0.925112  deg : 0.561213
x : 6.067380  y : 0.858675  deg : 0.794120
x : 6.072168  y : 0.945373  deg : 2.377526
x : 6.128112  y : 1.104592  deg : -3.044656
x : 6.159769  y : 0.998780  deg : -4.740754
x : 6.394155  y : 1.442740  deg : 7.812511
x : -nan  y : -nan  deg : -nan
x : 6.043132  y : 0.947305  deg : 1.168737
x : -nan  y : -nan  deg : -nan
x : 5.941766  y : 1.308150  deg : 0.311229
x : 6.018153  y : 1.244822  deg : -2.883416
x : 5.953085  y : 0.875053  deg : 0.103371
x : 5.960054  y : 0.899238  deg : 0.211402
x : 5.942915  y : 0.903528  deg : 0.287604
x : 5.956399  y : 1.021657  deg : -1.061844
x : 5.935299  y : 0.924868  deg : 0.370340
x : -nan  y : -nan  deg : -nan
x : 5.899683  y : 0.966194  deg : -1.203525
x : 5.861546  y : 0.962616  deg : 0.265305
x : 5.813505  y : 1.147857  deg : 3.051610
x : 6.106476  y : 1.540358  deg : 6.122070
x : 5.855390  y : 1.111815  deg : 0.346749
x : 6.131992  y : 1.402555  deg : 9.599698
x : 5.913459  y : 0.982052  deg : -0.954500
x : 5.899597  y : 0.933743  deg : -1.717749
x : 6.001071  y : 1.422536  deg : 9.312481
x : 6.178657  y : 1.514133  deg : 5.762316
x : 5.963427  y : 1.197604  deg : -6.207601
x : 5.926784  y : 1.340490  deg : -1.135696
x : 5.925035  y : 1.279112  deg : -1.901757
x : 6.051633  y : 1.222675  deg : -7.359854
x : 6.003377  y : 1.214844  deg : -1.818381
x : 6.020590  y : 1.221069  deg : -1.169832
x : -nan  y : -nan  deg : -nan
x : 6.075163  y : 1.061524  deg : -4.126208
x : -nan  y : -nan  deg : -nan
x : 6.113883  y : 1.055508  deg : -3.732222
x : 6.100491  y : 1.268230  deg : 3.270464
x : 6.184259  y : 1.155194  deg : 1.285043
x : 6.107655  y : 1.164008  deg : -1.596251
x : 6.068214  y : 1.171038  deg : -0.974014
x : 6.102383  y : 1.171544  deg : -0.440192
x : 6.053184  y : 1.043782  deg : 1.052100
x : 6.109244  y : 1.175050  deg : -2.109746
x : 6.086298  y : 1.100222  deg : -4.395382
x : 6.029409  y : 0.925861  deg : -0.665981
x : 6.207131  y : 1.370076  deg : 9.863629
x : 6.120091  y : 1.239410  deg : -1.646573
x : 6.286206  y : 1.363269  deg : 9.248864
x : 6.066914  y : 1.070123  deg : 3.031852
x : 6.181911  y : 1.261409  deg : 7.746683
x : 6.321039  y : 1.250442  deg : 2.072314
x : 6.288593  y : 1.199970  deg : 0.213418
x : 6.592108  y : 1.444523  deg : -19.985747
x : 6.545970  y : 1.420080  deg : -15.823236
x : 6.185386  y : 0.911942  deg : 1.567990
x : 6.253029  y : 1.197230  deg : 0.076465
x : 6.405369  y : 1.449247  deg : 6.984520
x : 6.129658  y : 1.038475  deg : 1.709544
x : 6.208902  y : 1.169094  deg : -2.133479
x : 6.425893  y : 1.432575  deg : 7.445057
x : 6.187169  y : 1.102377  deg : -2.303658
x : 6.431264  y : 1.512025  deg : 4.804593
x : 6.140257  y : 1.158882  deg : -2.428735
x : 6.158823  y : 1.192417  deg : -1.428634
x : 6.113167  y : 1.144732  deg : -3.244973
x : 6.089118  y : 1.129051  deg : -3.576857
x : -nan  y : -nan  deg : -nan
x : 6.071787  y : 1.110771  deg : -2.694626
x : 6.086692  y : 1.129829  deg : -1.312311
x : 6.080794  y : 1.107935  deg : -1.247338
x : 6.053405  y : 1.098467  deg : -1.186124
x : 6.031718  y : 1.080789  deg : -1.521295
x : 6.150939  y : 1.451956  deg : 7.359585
x : 5.986681  y : 1.154836  deg : -1.588497
x : 5.990378  y : 1.171676  deg : -0.493596
x : 5.934553  y : 1.133614  deg : -2.260037
x : 5.964235  y : 1.173512  deg : -0.961207
x : 5.922436  y : 1.149294  deg : -2.451055
x : 5.815203  y : 1.269435  deg : -0.907928
x : 5.782991  y : 1.266129  deg : -1.230595
x : 5.668548  y : 1.092952  deg : 2.633471
x : 5.667958  y : 1.125729  deg : 3.232356
x : 5.799176  y : 1.188907  deg : -0.128368
x : 5.673988  y : 0.958123  deg : 1.112418
x : 5.641927  y : 1.012165  deg : 2.019346
x : 5.621508  y : 0.989247  deg : -1.083080
x : 5.945015  y : 1.561104  deg : 6.527263
x : 5.648676  y : 1.175236  deg : -4.056740
x : 5.453017  y : 1.196796  deg : 5.331744
x : 5.601546  y : 1.100902  deg : -3.155351
x : 5.566685  y : 1.114803  deg : -2.864487
x : 5.453548  y : 1.317703  deg : -0.610045
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 5.178870  y : 1.148247  deg : 1.852864
x : 5.323631  y : 1.233382  deg : -7.492205
x : -nan  y : -nan  deg : -nan
x : 5.271952  y : 1.325762  deg : -5.418579
x : 5.259216  y : 1.308835  deg : -6.026352
x : 5.145593  y : 0.967475  deg : -0.473615
x : 4.996783  y : 1.240289  deg : 1.060022
x : 5.102559  y : 1.280322  deg : -5.839694
x : 5.129292  y : 1.391270  deg : -3.856853
x : 5.154935  y : 1.430057  deg : -2.186154
x : 5.194210  y : 1.200686  deg : -3.667607
x : 5.402935  y : 1.652306  deg : 5.284654
x : 5.058126  y : 0.977947  deg : 2.861992
x : 5.137465  y : 1.308085  deg : 0.941156
x : 5.129024  y : 1.315722  deg : 0.378775
x : 5.163819  y : 1.336297  deg : -3.727974
x : 5.051420  y : 1.044485  deg : -0.255846
x : -nan  y : -nan  deg : -nan
x : 4.981406  y : 1.194220  deg : 2.415192
x : -nan  y : -nan  deg : -nan
x : 4.988514  y : 1.214036  deg : -3.706091
x : 4.951022  y : 0.967113  deg : -2.598640
x : 4.851896  y : 1.335277  deg : 0.265634
x : 4.795517  y : 0.988560  deg : 1.605375
x : 4.827581  y : 1.037990  deg : -1.867677
x : 4.777671  y : 1.172259  deg : -0.741001
x : -nan  y : -nan  deg : -nan
x : 4.686999  y : 1.289366  deg : -1.265173
x : 4.706283  y : 0.949786  deg : -3.335608
x : -nan  y : -nan  deg : -nan
x : 4.532065  y : 1.072694  deg : 0.312234
x : 4.606606  y : 1.170163  deg : -3.276017
x : 4.455566  y : 1.038863  deg : 0.664295
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.340287  y : 1.027532  deg : -0.433074
x : 4.404120  y : 1.276161  deg : -4.289531
x : 4.362374  y : 1.310657  deg : -3.314383
x : 4.354285  y : 1.330583  deg : -1.800661
x : -nan  y : -nan  deg : -nan
x : 4.337163  y : 1.057508  deg : -0.104112
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.312101  y : 1.337766  deg : -1.687973
x : -nan  y : -nan  deg : -nan
x : 4.298291  y : 1.028467  deg : -2.027199
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.304422  y : 0.975310  deg : 0.966001
x : -nan  y : -nan  deg : -nan
x : 4.384673  y : 1.122374  deg : -0.996898
x : -nan  y : -nan  deg : -nan
x : 4.226997  y : 1.051974  deg : 2.420679
x : 4.237646  y : 1.051854  deg : 3.130417
x : 4.262833  y : 1.021576  deg : 2.961371
x : 4.483964  y : 0.749535  deg : -2.533965
x : -nan  y : -nan  deg : -nan
x : 4.360325  y : 0.989200  deg : 1.545273
x : 4.377988  y : 0.981078  deg : 2.344222
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.455780  y : 1.001217  deg : 3.725390
x : 4.538771  y : 0.951857  deg : 1.873451
x : 4.528683  y : 0.952338  deg : 3.158657
x : 4.648763  y : 0.976335  deg : 4.507270
x : 4.681250  y : 0.974265  deg : 4.889663
x : 4.765599  y : 1.303457  deg : 2.050670
x : 4.736353  y : 1.305771  deg : -0.056131
x : 4.606513  y : 1.061334  deg : 4.632598
x : 4.802012  y : 1.280366  deg : 2.930515
x : 4.686211  y : 0.966350  deg : 6.992530
x : 4.763046  y : 1.276920  deg : 1.221651
x : -nan  y : -nan  deg : -nan
x : -0.503616  y : 0.356730  deg : 35.097825
x : -0.611883  y : 0.424384  deg : 33.678808
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.353310  y : 1.375807  deg : -2.920260
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -2.074462  y : 0.754143  deg : 26.468998
x : 4.139234  y : 1.344082  deg : 0.555016
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 4.139489  y : 1.059838  deg : 1.148628
x : 4.005155  y : 0.984044  deg : 3.661921
x : 4.096903  y : 1.251085  deg : -0.272545
x : -nan  y : -nan  deg : -nan
x : 4.136305  y : 0.969603  deg : -1.837579
x : 4.078495  y : 1.037340  deg : -1.816852
x : 3.898516  y : 0.989454  deg : 2.936946
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.958262  y : 1.280952  deg : -1.085026
x : 3.928245  y : 1.286355  deg : -1.032447
x : -nan  y : -nan  deg : -nan
x : 4.071191  y : 0.984691  deg : -3.820402
x : 3.944831  y : 1.247241  deg : -1.596227
x : 3.960993  y : 1.220749  deg : -1.816909
x : 3.969561  y : 1.377217  deg : -2.615498
x : -nan  y : -nan  deg : -nan
x : 3.893173  y : 1.342496  deg : 1.397761
x : 3.895762  y : 1.004350  deg : 1.249346
x : 3.947214  y : 1.101122  deg : -2.200062
x : 3.961859  y : 1.065157  deg : -2.026576
x : -nan  y : -nan  deg : -nan
x : 3.992253  y : 1.087690  deg : 1.065853
x : 4.084802  y : 1.216763  deg : -2.514175
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.779609  y : 1.007784  deg : -0.930119
x : 3.725931  y : 1.012744  deg : -0.580433
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.528627  y : 1.308253  deg : -3.558641
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.610294  y : 1.310026  deg : -1.116752
x : 3.678429  y : 1.024910  deg : -3.591853
x : 3.610758  y : 1.303877  deg : -1.544688
x : -nan  y : -nan  deg : -nan
x : 3.807498  y : 1.220976  deg : 2.012939
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.796843  y : 0.986188  deg : -3.204479
x : 3.749296  y : 1.013840  deg : -2.915040
x : -nan  y : -nan  deg : -nan
x : 3.349423  y : 0.862680  deg : 3.491105
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.461679  y : 1.301028  deg : -1.496327
x : -nan  y : -nan  deg : -nan
x : 3.593469  y : 1.041378  deg : -3.546531
x : 3.576970  y : 1.151657  deg : -2.844466
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.561490  y : 0.884642  deg : -0.021943
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.603342  y : 0.909652  deg : 2.560651
x : 3.655259  y : 0.835722  deg : 0.111993
x : -nan  y : -nan  deg : -nan
x : 3.544463  y : 0.965615  deg : -0.978177
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.410965  y : 1.089485  deg : 3.894639
x : -2.411199  y : 0.937237  deg : 20.605986
x : 3.554737  y : 1.115764  deg : -2.590190
x : 3.403931  y : 1.068249  deg : 3.665251
x : -nan  y : -nan  deg : -nan
x : 3.480637  y : 1.129933  deg : 0.962661
x : 3.552721  y : 1.122470  deg : -3.415308
x : 3.544879  y : 1.142276  deg : -4.130636
x : 3.591170  y : 1.166288  deg : -4.317309
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.683460  y : 1.152521  deg : -3.949300
x : 3.661976  y : 1.151097  deg : -2.860990
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.740315  y : 1.107134  deg : -3.569379
x : 3.696169  y : 1.153334  deg : -0.501568
x : 3.700752  y : 1.160485  deg : -0.855703
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.983447  y : 1.626913  deg : 8.449492
x : -nan  y : -nan  deg : -nan
x : 3.971604  y : 1.635788  deg : 8.149688
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.777164  y : 1.259016  deg : -2.601672
x : 3.567632  y : 1.249607  deg : 2.755388
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.599348  y : 1.126057  deg : -0.853102
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.657724  y : 1.257214  deg : 1.102748
x : -nan  y : -nan  deg : -nan
x : -1.408669  y : 0.517912  deg : 40.099263
x : 3.660776  y : 1.276679  deg : 1.355151
x : 3.748565  y : 1.237522  deg : -4.729405
x : -1.905901  y : 0.948338  deg : 24.031474
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.737139  y : 1.381536  deg : -1.206818
x : 3.766715  y : 1.303493  deg : -0.114401
x : 3.749732  y : 1.289607  deg : -0.628732
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.903025  y : 1.317604  deg : -0.578002
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.836257  y : 1.294918  deg : 0.974382
x : 3.837840  y : 1.229248  deg : 0.796078
x : -nan  y : -nan  deg : -nan
x : 3.679435  y : 1.297163  deg : 1.038667
x : 3.679360  y : 1.232824  deg : 0.574766
x : -nan  y : -nan  deg : -nan
x : 3.646384  y : 1.230353  deg : 0.969445
x : -nan  y : -nan  deg : -nan
x : 3.728078  y : 1.202921  deg : 2.023430
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.726925  y : 1.242703  deg : 3.034417
x : 3.766479  y : 1.232003  deg : 2.774394
x : 3.779562  y : 1.192441  deg : 1.472906
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.654078  y : 1.276143  deg : 1.385576
x : 3.834025  y : 1.174647  deg : -6.246446
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.767513  y : 1.508781  deg : 2.380059
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.526342  y : 1.424318  deg : -2.660373
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.287807  y : 1.397392  deg : -1.267625
x : 3.381393  y : 1.416547  deg : -4.301008
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.342665  y : 1.383906  deg : -0.549083
x : -nan  y : -nan  deg : -nan
x : 3.290650  y : 1.370806  deg : -0.479314
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.164448  y : 1.334415  deg : -1.177332
x : 3.174218  y : 1.346914  deg : -1.594840
x : 3.133180  y : 1.355946  deg : -0.818384
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.283921  y : 1.396791  deg : -2.498048
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : 3.223384  y : 1.433509  deg : -0.955018
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
x : -nan  y : -nan  deg : -nan
